Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Demand_Rank,Demand_Contribution,Demand_Change,Demand_Growth
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-05-07,6,8.0,0.007537688442211,3.0,1.0
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-07,6,8.0,0.007537688442211,3.0,1.0
P2,35,adidas Brazuca 2014 Official Match Ball,2017-05-07,4,9.0,0.0050251256281407,-1.0,-0.2
P2,607,Garmin Approach S3 Golf GPS Watch,2017-05-07,4,9.0,0.0050251256281407,-2.0,-0.3333333333333333
P2,625,Nike Men's Kobe IX Elite Low Basketball Shoe,2017-05-07,4,9.0,0.0050251256281407,1.0,0.3333333333333333
P2,743,Ogio Race Golf Shoes,2017-05-07,4,9.0,0.0050251256281407,0.0,0.0
P2,858,GolfBuddy VT3 GPS Watch,2017-05-07,4,9.0,0.0050251256281407,1.0,0.3333333333333333
P2,19,Nike Men's Fingertrap Max Training Shoe,2017-05-07,3,10.0,0.0037688442211055,1.0,0.5
P2,311,Polar Loop Activity Tracker,2017-05-07,3,10.0,0.0037688442211055,-1.0,-0.25
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-05-07,3,10.0,0.0037688442211055,2.0,2.0
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-05-07,3,10.0,0.0037688442211055,-2.0,-0.4
P2,677,TaylorMade White Smoke IN-12 Putter,2017-05-07,3,10.0,0.0037688442211055,-4.0,-0.5714285714285714
P2,705,Cleveland Golf Women's 588 RTX CB Satin Chrom,2017-05-07,3,10.0,0.0037688442211055,-3.0,-0.5
P2,715,TaylorMade Women's RBZ SL Rescue,2017-05-07,3,10.0,0.0037688442211055,0.0,0.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-05-14,399,1.0,0.4950372208436724,-26.0,-0.0611764705882353
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-05-14,239,2.0,0.2965260545905707,23.0,0.1064814814814814
P2,677,TaylorMade White Smoke IN-12 Putter,2017-05-14,17,3.0,0.021091811414392,14.0,4.666666666666667
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-05-14,17,3.0,0.021091811414392,9.0,1.125
P2,777,Bag Boy M330 Push Cart,2017-05-14,16,4.0,0.0198511166253101,2.0,0.1428571428571428
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-14,14,5.0,0.0173697270471464,3.0,0.2727272727272727
P2,730,LIJA Women's Argyle Golf Polo,2017-05-14,12,6.0,0.0148883374689826,-2.0,-0.1428571428571428
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-05-14,11,7.0,0.0136476426799007,9.0,4.5
P2,691,MDGolf Pittsburgh Penguins Putter,2017-05-14,8,8.0,0.009925558312655,6.0,3.0
P2,607,Garmin Approach S3 Golf GPS Watch,2017-05-14,7,9.0,0.0086848635235732,3.0,0.75
P2,24,Elevation Training Mask 2.0,2017-05-14,6,10.0,0.0074441687344913,-16.0,-0.7272727272727273
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-05-14,6,10.0,0.0074441687344913,-5.0,-0.4545454545454545
P2,786,TaylorMade 2014 Purelite Stand Bag,2017-05-14,6,10.0,0.0074441687344913,5.0,5.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-05-21,438,1.0,0.5334957369062119,39.0,0.0977443609022556
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-05-21,250,2.0,0.3045066991473812,11.0,0.0460251046025104
P2,677,TaylorMade White Smoke IN-12 Putter,2017-05-21,17,3.0,0.0207064555420219,0.0,0.0
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-05-21,14,4.0,0.0170523751522533,8.0,1.3333333333333333
P2,24,Elevation Training Mask 2.0,2017-05-21,13,5.0,0.0158343483556638,7.0,1.1666666666666667
P2,730,LIJA Women's Argyle Golf Polo,2017-05-21,13,5.0,0.0158343483556638,1.0,0.0833333333333333
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-21,12,6.0,0.0146163215590742,-2.0,-0.1428571428571428
P2,777,Bag Boy M330 Push Cart,2017-05-21,9,7.0,0.0109622411693057,-7.0,-0.4375
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-21,5,8.0,0.0060901339829476,0.0,0.0
P2,691,MDGolf Pittsburgh Penguins Putter,2017-05-21,5,8.0,0.0060901339829476,-3.0,-0.375
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-05-21,4,9.0,0.0048721071863581,-7.0,-0.6363636363636364
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-05-21,4,9.0,0.0048721071863581,0.0,0.0
P2,725,LIJA Women's Button Golf Dress,2017-05-21,4,9.0,0.0048721071863581,0.0,0.0
P2,19,Nike Men's Fingertrap Max Training Shoe,2017-05-21,3,10.0,0.0036540803897685,2.0,2.0
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-05-21,3,10.0,0.0036540803897685,0.0,0.0
P2,306,Polar FT4 Heart Rate Monitor,2017-05-21,3,10.0,0.0036540803897685,-1.0,-0.25
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-05-21,3,10.0,0.0036540803897685,0.0,0.0
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-05-21,3,10.0,0.0036540803897685,-14.0,-0.8235294117647058
P2,743,Ogio Race Golf Shoes,2017-05-21,3,10.0,0.0036540803897685,1.0,0.5
P2,786,TaylorMade 2014 Purelite Stand Bag,2017-05-21,3,10.0,0.0036540803897685,-3.0,-0.5
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-05-28,372,1.0,0.493368700265252,-66.0,-0.1506849315068493
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-05-28,201,2.0,0.26657824933687,-49.0,-0.196
P2,777,Bag Boy M330 Push Cart,2017-05-28,25,3.0,0.03315649867374,16.0,1.7777777777777777
P2,306,Polar FT4 Heart Rate Monitor,2017-05-28,21,4.0,0.0278514588859416,18.0,6.0
P2,24,Elevation Training Mask 2.0,2017-05-28,16,5.0,0.0212201591511936,3.0,0.2307692307692307
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-05-28,11,6.0,0.0145888594164456,-3.0,-0.2142857142857142
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-28,11,6.0,0.0145888594164456,-1.0,-0.0833333333333333
P2,730,LIJA Women's Argyle Golf Polo,2017-05-28,9,7.0,0.0119363395225464,-4.0,-0.3076923076923077
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-05-28,8,8.0,0.0106100795755968,4.0,1.0
P2,625,Nike Men's Kobe IX Elite Low Basketball Shoe,2017-05-28,8,8.0,0.0106100795755968,7.0,7.0
P2,691,MDGolf Pittsburgh Penguins Putter,2017-05-28,8,8.0,0.0106100795755968,3.0,0.6
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-28,7,9.0,0.0092838196286472,2.0,0.4
P2,19,Nike Men's Fingertrap Max Training Shoe,2017-05-28,6,10.0,0.0079575596816976,3.0,1.0
P2,743,Ogio Race Golf Shoes,2017-05-28,6,10.0,0.0079575596816976,3.0,1.0
P2,773,Titleist Small Wheeled Travel Cover,2017-05-28,6,10.0,0.0079575596816976,6.0,
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-06-04,464,1.0,0.5484633569739953,92.0,0.2473118279569892
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-06-04,209,2.0,0.2470449172576832,8.0,0.0398009950248756
P2,306,Polar FT4 Heart Rate Monitor,2017-06-04,18,3.0,0.0212765957446808,-3.0,-0.1428571428571428
P2,24,Elevation Training Mask 2.0,2017-06-04,15,4.0,0.0177304964539007,-1.0,-0.0625
P2,730,LIJA Women's Argyle Golf Polo,2017-06-04,15,4.0,0.0177304964539007,6.0,0.6666666666666666
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-06-04,14,5.0,0.0165484633569739,3.0,0.2727272727272727
P2,677,TaylorMade White Smoke IN-12 Putter,2017-06-04,14,5.0,0.0165484633569739,13.0,13.0
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-06-04,12,6.0,0.0141843971631205,4.0,0.5
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-06-04,11,7.0,0.0130023640661938,8.0,2.6666666666666665
P2,715,TaylorMade Women's RBZ SL Rescue,2017-06-04,9,8.0,0.0106382978723404,9.0,
P2,777,Bag Boy M330 Push Cart,2017-06-04,7,9.0,0.0082742316784869,-18.0,-0.72
P2,607,Garmin Approach S3 Golf GPS Watch,2017-06-04,5,10.0,0.0059101654846335,2.0,0.6666666666666666
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-06-11,407,1.0,0.5244845360824743,-57.0,-0.1228448275862068
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-06-11,227,2.0,0.2925257731958763,18.0,0.0861244019138756
P2,24,Elevation Training Mask 2.0,2017-06-11,16,3.0,0.0206185567010309,1.0,0.0666666666666666
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-11,14,4.0,0.018041237113402,10.0,2.5
P2,730,LIJA Women's Argyle Golf Polo,2017-06-11,12,5.0,0.0154639175257731,-3.0,-0.2
P2,306,Polar FT4 Heart Rate Monitor,2017-06-11,9,6.0,0.0115979381443298,-9.0,-0.5
P2,773,Titleist Small Wheeled Travel Cover,2017-06-11,9,6.0,0.0115979381443298,6.0,2.0
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-06-11,8,7.0,0.0103092783505154,-6.0,-0.4285714285714285
P2,777,Bag Boy M330 Push Cart,2017-06-11,8,7.0,0.0103092783505154,1.0,0.1428571428571428
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-06-11,6,8.0,0.0077319587628865,-6.0,-0.5
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-06-11,6,8.0,0.0077319587628865,2.0,0.5
P2,691,MDGolf Pittsburgh Penguins Putter,2017-06-11,6,8.0,0.0077319587628865,5.0,5.0
P2,725,LIJA Women's Button Golf Dress,2017-06-11,6,8.0,0.0077319587628865,2.0,0.5
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-06-11,5,9.0,0.0064432989690721,-6.0,-0.5454545454545454
P2,625,Nike Men's Kobe IX Elite Low Basketball Shoe,2017-06-11,4,10.0,0.0051546391752577,2.0,1.0
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-06-11,4,10.0,0.0051546391752577,0.0,0.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-06-18,414,1.0,0.5404699738903395,7.0,0.0171990171990172
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-06-18,196,2.0,0.2558746736292428,-31.0,-0.1365638766519823
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-06-18,21,3.0,0.0274151436031331,16.0,3.2
P2,730,LIJA Women's Argyle Golf Polo,2017-06-18,16,4.0,0.02088772845953,4.0,0.3333333333333333
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-06-18,14,5.0,0.0182767624020887,8.0,1.3333333333333333
P2,24,Elevation Training Mask 2.0,2017-06-18,13,6.0,0.0169712793733681,-3.0,-0.1875
P2,306,Polar FT4 Heart Rate Monitor,2017-06-18,11,7.0,0.0143603133159268,2.0,0.2222222222222222
P2,677,TaylorMade White Smoke IN-12 Putter,2017-06-18,10,8.0,0.0130548302872062,7.0,2.333333333333333
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-06-18,9,9.0,0.0117493472584856,1.0,0.125
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-06-18,7,10.0,0.0091383812010443,1.0,0.1666666666666666
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-06-25,457,1.0,0.5320139697322468,43.0,0.1038647342995169
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-06-25,231,2.0,0.2689173457508731,35.0,0.1785714285714285
P2,306,Polar FT4 Heart Rate Monitor,2017-06-25,26,3.0,0.0302677532013969,15.0,1.3636363636363635
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-06-25,23,4.0,0.0267753201396973,2.0,0.0952380952380952
P2,777,Bag Boy M330 Push Cart,2017-06-25,19,5.0,0.0221187427240977,19.0,
P2,24,Elevation Training Mask 2.0,2017-06-25,18,6.0,0.0209545983701979,5.0,0.3846153846153846
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-25,9,7.0,0.0104772991850989,4.0,0.8
P2,691,MDGolf Pittsburgh Penguins Putter,2017-06-25,9,7.0,0.0104772991850989,7.0,3.5
P2,677,TaylorMade White Smoke IN-12 Putter,2017-06-25,8,8.0,0.009313154831199,-2.0,-0.2
P2,786,TaylorMade 2014 Purelite Stand Bag,2017-06-25,7,9.0,0.0081490104772991,5.0,2.5
P2,730,LIJA Women's Argyle Golf Polo,2017-06-25,6,10.0,0.0069848661233993,-10.0,-0.625
P2,743,Ogio Race Golf Shoes,2017-06-25,6,10.0,0.0069848661233993,5.0,5.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-02,506,1.0,0.5776255707762558,49.0,0.1072210065645514
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-02,239,2.0,0.2728310502283105,8.0,0.0346320346320346
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-07-02,14,3.0,0.0159817351598173,10.0,2.5
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-02,12,4.0,0.0136986301369863,4.0,0.5
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-07-02,12,4.0,0.0136986301369863,-11.0,-0.4782608695652174
P2,24,Elevation Training Mask 2.0,2017-07-02,9,5.0,0.0102739726027397,-9.0,-0.5
P2,777,Bag Boy M330 Push Cart,2017-07-02,9,5.0,0.0102739726027397,-10.0,-0.5263157894736842
P2,19,Nike Men's Fingertrap Max Training Shoe,2017-07-02,7,6.0,0.0079908675799086,5.0,2.5
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-02,7,6.0,0.0079908675799086,-2.0,-0.2222222222222222
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-02,6,7.0,0.0068493150684931,6.0,
P2,725,LIJA Women's Button Golf Dress,2017-07-02,6,7.0,0.0068493150684931,4.0,2.0
P2,705,Cleveland Golf Women's 588 RTX CB Satin Chrom,2017-07-02,5,8.0,0.0057077625570776,5.0,
P2,858,GolfBuddy VT3 GPS Watch,2017-07-02,5,8.0,0.0057077625570776,3.0,1.5
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-02,4,9.0,0.0045662100456621,1.0,0.3333333333333333
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-07-02,4,9.0,0.0045662100456621,3.0,3.0
P2,715,TaylorMade Women's RBZ SL Rescue,2017-07-02,4,9.0,0.0045662100456621,2.0,1.0
P2,730,LIJA Women's Argyle Golf Polo,2017-07-02,4,9.0,0.0045662100456621,-2.0,-0.3333333333333333
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-02,3,10.0,0.0034246575342465,1.0,0.5
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-02,3,10.0,0.0034246575342465,-2.0,-0.4
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-02,3,10.0,0.0034246575342465,-6.0,-0.6666666666666666
P2,743,Ogio Race Golf Shoes,2017-07-02,3,10.0,0.0034246575342465,-3.0,-0.5
P2,773,Titleist Small Wheeled Travel Cover,2017-07-02,3,10.0,0.0034246575342465,2.0,2.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-09,419,1.0,0.5283732660781841,-87.0,-0.1719367588932806
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-09,227,2.0,0.2862547288776797,-12.0,-0.0502092050209205
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-07-09,22,3.0,0.0277427490542244,10.0,0.8333333333333334
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-07-09,16,4.0,0.0201765447667087,2.0,0.1428571428571428
P2,24,Elevation Training Mask 2.0,2017-07-09,14,5.0,0.0176544766708701,5.0,0.5555555555555556
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-09,12,6.0,0.0151324085750315,6.0,1.0
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-09,12,6.0,0.0151324085750315,0.0,0.0
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-09,5,7.0,0.0063051702395964,2.0,0.6666666666666666
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-07-09,5,7.0,0.0063051702395964,3.0,1.5
P2,705,Cleveland Golf Women's 588 RTX CB Satin Chrom,2017-07-09,5,7.0,0.0063051702395964,0.0,0.0
P2,730,LIJA Women's Argyle Golf Polo,2017-07-09,5,7.0,0.0063051702395964,1.0,0.25
P2,306,Polar FT4 Heart Rate Monitor,2017-07-09,4,8.0,0.0050441361916771,2.0,1.0
P2,311,Polar Loop Activity Tracker,2017-07-09,4,8.0,0.0050441361916771,3.0,3.0
P2,607,Garmin Approach S3 Golf GPS Watch,2017-07-09,4,8.0,0.0050441361916771,4.0,
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-09,4,8.0,0.0050441361916771,1.0,0.3333333333333333
P2,725,LIJA Women's Button Golf Dress,2017-07-09,4,8.0,0.0050441361916771,-2.0,-0.3333333333333333
P2,743,Ogio Race Golf Shoes,2017-07-09,4,8.0,0.0050441361916771,1.0,0.3333333333333333
P2,777,Bag Boy M330 Push Cart,2017-07-09,4,8.0,0.0050441361916771,-5.0,-0.5555555555555556
P2,858,GolfBuddy VT3 GPS Watch,2017-07-09,4,8.0,0.0050441361916771,-1.0,-0.2
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-09,3,9.0,0.0037831021437578,-4.0,-0.5714285714285714
P2,786,TaylorMade 2014 Purelite Stand Bag,2017-07-09,3,9.0,0.0037831021437578,2.0,2.0
P2,19,Nike Men's Fingertrap Max Training Shoe,2017-07-09,2,10.0,0.0025220680958385,-5.0,-0.7142857142857143
P2,35,adidas Brazuca 2014 Official Match Ball,2017-07-09,2,10.0,0.0025220680958385,1.0,1.0
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-09,2,10.0,0.0025220680958385,-2.0,-0.5
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-07-09,2,10.0,0.0025220680958385,-2.0,-0.5
P2,715,TaylorMade Women's RBZ SL Rescue,2017-07-09,2,10.0,0.0025220680958385,-2.0,-0.5
P2,773,Titleist Small Wheeled Travel Cover,2017-07-09,2,10.0,0.0025220680958385,-1.0,-0.3333333333333333
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-16,378,1.0,0.5220994475138122,-41.0,-0.0978520286396181
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-16,195,2.0,0.2693370165745856,-32.0,-0.1409691629955947
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-16,16,3.0,0.0220994475138121,13.0,4.333333333333333
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-16,14,4.0,0.0193370165745856,2.0,0.1666666666666666
P2,730,LIJA Women's Argyle Golf Polo,2017-07-16,14,4.0,0.0193370165745856,9.0,1.8
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-07-16,11,5.0,0.0151933701657458,-5.0,-0.3125
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-07-16,9,6.0,0.0124309392265193,-13.0,-0.5909090909090909
P2,777,Bag Boy M330 Push Cart,2017-07-16,9,6.0,0.0124309392265193,5.0,1.25
P2,725,LIJA Women's Button Golf Dress,2017-07-16,7,7.0,0.0096685082872928,3.0,0.75
P2,24,Elevation Training Mask 2.0,2017-07-16,5,8.0,0.0069060773480662,-9.0,-0.6428571428571429
P2,35,adidas Brazuca 2014 Official Match Ball,2017-07-16,5,8.0,0.0069060773480662,3.0,1.5
P2,306,Polar FT4 Heart Rate Monitor,2017-07-16,5,8.0,0.0069060773480662,1.0,0.25
P2,311,Polar Loop Activity Tracker,2017-07-16,5,8.0,0.0069060773480662,1.0,0.25
P2,607,Garmin Approach S3 Golf GPS Watch,2017-07-16,5,8.0,0.0069060773480662,1.0,0.25
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-16,5,8.0,0.0069060773480662,1.0,0.25
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-07-16,4,9.0,0.005524861878453,-1.0,-0.2
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-16,4,9.0,0.005524861878453,-8.0,-0.6666666666666666
P2,705,Cleveland Golf Women's 588 RTX CB Satin Chrom,2017-07-16,4,9.0,0.005524861878453,-1.0,-0.2
P2,743,Ogio Race Golf Shoes,2017-07-16,4,9.0,0.005524861878453,0.0,0.0
P2,786,TaylorMade 2014 Purelite Stand Bag,2017-07-16,4,9.0,0.005524861878453,1.0,0.3333333333333333
P2,19,Nike Men's Fingertrap Max Training Shoe,2017-07-16,3,10.0,0.0041436464088397,1.0,0.5
P2,625,Nike Men's Kobe IX Elite Low Basketball Shoe,2017-07-16,3,10.0,0.0041436464088397,2.0,2.0
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-16,3,10.0,0.0041436464088397,3.0,
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-07-16,3,10.0,0.0041436464088397,1.0,0.5
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-16,3,10.0,0.0041436464088397,-2.0,-0.4
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-23,465,1.0,0.5425904317386231,87.0,0.2301587301587301
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-23,263,2.0,0.3068844807467911,68.0,0.3487179487179487
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-23,12,3.0,0.014002333722287,7.0,1.4
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-23,9,4.0,0.0105017502917152,-5.0,-0.3571428571428571
P2,24,Elevation Training Mask 2.0,2017-07-23,8,5.0,0.0093348891481913,3.0,0.6
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-07-23,8,5.0,0.0093348891481913,-1.0,-0.1111111111111111
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-23,7,6.0,0.0081680280046674,5.0,2.5
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-23,7,6.0,0.0081680280046674,-9.0,-0.5625
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-07-23,6,7.0,0.0070011668611435,3.0,1.0
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-23,6,7.0,0.0070011668611435,3.0,1.0
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-23,6,7.0,0.0070011668611435,2.0,0.5
P2,730,LIJA Women's Argyle Golf Polo,2017-07-23,6,7.0,0.0070011668611435,-8.0,-0.5714285714285714
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-07-23,5,8.0,0.0058343057176196,-6.0,-0.5454545454545454
P2,777,Bag Boy M330 Push Cart,2017-07-23,5,8.0,0.0058343057176196,-4.0,-0.4444444444444444
P2,858,GolfBuddy VT3 GPS Watch,2017-07-23,5,8.0,0.0058343057176196,4.0,4.0
P2,19,Nike Men's Fingertrap Max Training Shoe,2017-07-23,4,9.0,0.0046674445740956,1.0,0.3333333333333333
P2,306,Polar FT4 Heart Rate Monitor,2017-07-23,4,9.0,0.0046674445740956,-1.0,-0.2
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-23,4,9.0,0.0046674445740956,1.0,0.3333333333333333
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-07-23,4,9.0,0.0046674445740956,0.0,0.0
P2,705,Cleveland Golf Women's 588 RTX CB Satin Chrom,2017-07-23,4,9.0,0.0046674445740956,0.0,0.0
P2,773,Titleist Small Wheeled Travel Cover,2017-07-23,4,9.0,0.0046674445740956,3.0,3.0
P2,35,adidas Brazuca 2014 Official Match Ball,2017-07-23,3,10.0,0.0035005834305717,-2.0,-0.4
P2,311,Polar Loop Activity Tracker,2017-07-23,3,10.0,0.0035005834305717,-2.0,-0.4
P2,786,TaylorMade 2014 Purelite Stand Bag,2017-07-23,3,10.0,0.0035005834305717,-1.0,-0.25
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-30,383,1.0,0.5032851511169514,-82.0,-0.1763440860215053
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-30,249,2.0,0.3272010512483574,-14.0,-0.053231939163498
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-30,24,3.0,0.0315374507227332,17.0,2.4285714285714284
P2,24,Elevation Training Mask 2.0,2017-07-30,13,4.0,0.0170827858081471,5.0,0.625
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-30,9,5.0,0.0118265440210249,3.0,0.5
P2,295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-30,7,6.0,0.0091984231274638,-2.0,-0.2222222222222222
P2,305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-30,6,7.0,0.0078843626806833,-1.0,-0.1428571428571428
P2,607,Garmin Approach S3 Golf GPS Watch,2017-07-30,6,7.0,0.0078843626806833,6.0,
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-30,5,8.0,0.0065703022339027,-1.0,-0.1666666666666666
P2,705,Cleveland Golf Women's 588 RTX CB Satin Chrom,2017-07-30,5,8.0,0.0065703022339027,1.0,0.25
P2,730,LIJA Women's Argyle Golf Polo,2017-07-30,5,8.0,0.0065703022339027,-1.0,-0.1666666666666666
P2,78,Nike Kids' Grade School KD VI Basketball Shoe,2017-07-30,4,9.0,0.0052562417871222,-1.0,-0.2
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-07-30,4,9.0,0.0052562417871222,0.0,0.0
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-30,4,9.0,0.0052562417871222,-8.0,-0.6666666666666666
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-07-30,4,9.0,0.0052562417871222,-4.0,-0.5
P2,725,LIJA Women's Button Golf Dress,2017-07-30,4,9.0,0.0052562417871222,2.0,1.0
P2,858,GolfBuddy VT3 GPS Watch,2017-07-30,4,9.0,0.0052562417871222,-1.0,-0.2
P2,19,Nike Men's Fingertrap Max Training Shoe,2017-07-30,3,10.0,0.0039421813403416,-1.0,-0.25
P2,35,adidas Brazuca 2014 Official Match Ball,2017-07-30,3,10.0,0.0039421813403416,0.0,0.0
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-30,3,10.0,0.0039421813403416,-1.0,-0.25
P2,777,Bag Boy M330 Push Cart,2017-07-30,3,10.0,0.0039421813403416,-2.0,-0.4
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-08-06,483,1.0,0.5545350172215844,100.0,0.2610966057441253
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-08-06,224,2.0,0.2571756601607348,-25.0,-0.1004016064257028
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-08-06,23,3.0,0.026406429391504,19.0,4.75
P2,677,TaylorMade White Smoke IN-12 Putter,2017-08-06,16,4.0,0.018369690011481,7.0,0.7777777777777778
P2,777,Bag Boy M330 Push Cart,2017-08-06,15,5.0,0.0172215843857634,12.0,4.0
P2,691,MDGolf Pittsburgh Penguins Putter,2017-08-06,13,6.0,0.0149253731343283,9.0,2.25
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-08-06,11,7.0,0.0126291618828932,-13.0,-0.5416666666666666
