Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Demand_Rank,Demand_Last_Week,Demand_Change,Demand_Growth,Plant_Weekly_Demand,Demand_Contribution,Demand_Contribution_Pct,Cumulative_Contribution
P3,977,ENO Atlas Hammock Straps,2015-03-15,8,5.0,9.0,-1.0,-0.1111111111111111,718,0.011142061281337047,1.11,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-03-22,442,1.0,398.0,44.0,0.11055276381909548,753,0.5869853917662683,58.7,0.5869853917662683
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-03-22,120,2.0,107.0,13.0,0.12149532710280374,753,0.1593625498007968,15.94,0.7463479415670651
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-03-22,95,3.0,95.0,0.0,0.0,753,0.12616201859229748,12.62,0.8725099601593626
P3,1073,Pelican Sunstream 100 Kayak,2015-03-22,87,4.0,110.0,-23.0,-0.20909090909090908,753,0.11553784860557768,11.55,0.9880478087649402
P3,977,ENO Atlas Hammock Straps,2015-03-22,9,5.0,8.0,1.0,0.125,753,0.01195219123505976,1.2,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-03-29,451,1.0,442.0,9.0,0.020361990950226245,769,0.5864759427828349,58.65,0.5864759427828349
P3,1073,Pelican Sunstream 100 Kayak,2015-03-29,121,2.0,87.0,34.0,0.39080459770114945,769,0.15734720416124837,15.73,0.7438231469440832
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-03-29,112,3.0,120.0,-8.0,-0.06666666666666667,769,0.14564369310793238,14.56,0.8894668400520156
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-03-29,81,4.0,95.0,-14.0,-0.14736842105263157,769,0.10533159947984395,10.53,0.9947984395318595
P3,977,ENO Atlas Hammock Straps,2015-03-29,4,5.0,9.0,-5.0,-0.5555555555555556,769,0.005201560468140442,0.52,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-04-05,452,1.0,451.0,1.0,0.0022172949002217295,786,0.5750636132315522,57.51,0.5750636132315522
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-04-05,120,2.0,112.0,8.0,0.07142857142857142,786,0.15267175572519084,15.27,0.7277353689567431
P3,1073,Pelican Sunstream 100 Kayak,2015-04-05,110,3.0,121.0,-11.0,-0.09090909090909091,786,0.13994910941475827,13.99,0.8676844783715013
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-04-05,103,4.0,81.0,22.0,0.2716049382716049,786,0.13104325699745548,13.1,0.9987277353689568
P3,977,ENO Atlas Hammock Straps,2015-04-05,1,5.0,4.0,-3.0,-0.75,786,0.001272264631043257,0.13,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-04-12,379,1.0,452.0,-73.0,-0.16150442477876106,731,0.518467852257182,51.85,0.518467852257182
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-04-12,123,2.0,120.0,3.0,0.025,731,0.16826265389876882,16.83,0.6867305061559508
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-04-12,116,3.0,103.0,13.0,0.1262135922330097,731,0.15868673050615595,15.87,0.8454172366621067
P3,1073,Pelican Sunstream 100 Kayak,2015-04-12,113,4.0,110.0,3.0,0.02727272727272727,731,0.1545827633378933,15.46,1.0
P3,977,ENO Atlas Hammock Straps,2015-04-12,0,5.0,1.0,-1.0,-1.0,731,0.0,0.0,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-04-19,433,1.0,379.0,54.0,0.1424802110817942,770,0.5623376623376624,56.23,0.5623376623376624
P3,1073,Pelican Sunstream 100 Kayak,2015-04-19,117,2.0,113.0,4.0,0.035398230088495575,770,0.15194805194805194,15.19,0.7142857142857143
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-04-19,114,3.0,123.0,-9.0,-0.07317073170731707,770,0.14805194805194805,14.81,0.8623376623376624
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-04-19,99,4.0,116.0,-17.0,-0.14655172413793102,770,0.12857142857142856,12.86,0.990909090909091
P3,977,ENO Atlas Hammock Straps,2015-04-19,7,5.0,0.0,7.0,,770,0.00909090909090909,0.91,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-04-26,422,1.0,433.0,-11.0,-0.025404157043879907,750,0.5626666666666666,56.27,0.5626666666666666
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-04-26,119,2.0,114.0,5.0,0.043859649122807015,750,0.15866666666666668,15.87,0.7213333333333334
P3,1073,Pelican Sunstream 100 Kayak,2015-04-26,106,3.0,117.0,-11.0,-0.09401709401709402,750,0.14133333333333334,14.13,0.8626666666666667
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-04-26,86,4.0,99.0,-13.0,-0.13131313131313133,750,0.11466666666666667,11.47,0.9773333333333334
P3,977,ENO Atlas Hammock Straps,2015-04-26,17,5.0,7.0,10.0,1.4285714285714286,750,0.02266666666666667,2.27,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-05-03,359,1.0,422.0,-63.0,-0.14928909952606634,698,0.5143266475644699,51.43,0.5143266475644699
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-05-03,130,2.0,119.0,11.0,0.09243697478991597,698,0.18624641833810887,18.62,0.7005730659025787
P3,1073,Pelican Sunstream 100 Kayak,2015-05-03,119,3.0,106.0,13.0,0.12264150943396226,698,0.17048710601719197,17.05,0.8710601719197707
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-05-03,85,4.0,86.0,-1.0,-0.011627906976744186,698,0.12177650429799428,12.18,0.992836676217765
P3,977,ENO Atlas Hammock Straps,2015-05-03,5,5.0,17.0,-12.0,-0.7058823529411765,698,0.0071633237822349575,0.72,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-05-10,408,1.0,359.0,49.0,0.13649025069637882,707,0.5770862800565771,57.71,0.5770862800565771
P3,1073,Pelican Sunstream 100 Kayak,2015-05-10,114,2.0,119.0,-5.0,-0.04201680672268908,707,0.16124469589816123,16.12,0.7383309759547384
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-05-10,105,3.0,130.0,-25.0,-0.19230769230769232,707,0.1485148514851485,14.85,0.8868458274398869
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-05-10,78,4.0,85.0,-7.0,-0.08235294117647059,707,0.11032531824611033,11.03,0.9971711456859972
P3,977,ENO Atlas Hammock Straps,2015-05-10,2,5.0,5.0,-3.0,-0.6,707,0.002828854314002829,0.28,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-05-17,410,1.0,408.0,2.0,0.004901960784313725,731,0.560875512995896,56.09,0.560875512995896
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-05-17,114,2.0,105.0,9.0,0.08571428571428572,731,0.15595075239398085,15.6,0.7168262653898768
P3,1073,Pelican Sunstream 100 Kayak,2015-05-17,111,3.0,114.0,-3.0,-0.02631578947368421,731,0.1518467852257182,15.18,0.8686730506155951
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-05-17,92,4.0,78.0,14.0,0.1794871794871795,731,0.12585499316005472,12.59,0.9945280437756497
P3,977,ENO Atlas Hammock Straps,2015-05-17,4,5.0,2.0,2.0,1.0,731,0.005471956224350205,0.55,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-05-24,379,1.0,410.0,-31.0,-0.07560975609756097,704,0.5383522727272727,53.84,0.5383522727272727
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-05-24,117,2.0,114.0,3.0,0.02631578947368421,704,0.16619318181818182,16.62,0.7045454545454546
P3,1073,Pelican Sunstream 100 Kayak,2015-05-24,101,3.0,111.0,-10.0,-0.09009009009009009,704,0.1434659090909091,14.35,0.8480113636363636
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-05-24,89,4.0,92.0,-3.0,-0.03260869565217391,704,0.12642045454545456,12.64,0.9744318181818181
P3,977,ENO Atlas Hammock Straps,2015-05-24,18,5.0,4.0,14.0,3.5,704,0.02556818181818182,2.56,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-05-31,380,1.0,379.0,1.0,0.002638522427440633,728,0.521978021978022,52.2,0.521978021978022
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-05-31,128,2.0,117.0,11.0,0.09401709401709402,728,0.17582417582417584,17.58,0.6978021978021979
P3,1073,Pelican Sunstream 100 Kayak,2015-05-31,121,3.0,101.0,20.0,0.19801980198019803,728,0.1662087912087912,16.62,0.864010989010989
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-05-31,99,4.0,89.0,10.0,0.11235955056179775,728,0.13598901098901098,13.6,1.0
P3,977,ENO Atlas Hammock Straps,2015-05-31,0,5.0,18.0,-18.0,-1.0,728,0.0,0.0,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-06-07,409,1.0,380.0,29.0,0.07631578947368421,716,0.5712290502793296,57.12,0.5712290502793296
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-06-07,113,2.0,128.0,-15.0,-0.1171875,716,0.15782122905027932,15.78,0.7290502793296089
P3,1073,Pelican Sunstream 100 Kayak,2015-06-07,101,3.0,121.0,-20.0,-0.1652892561983471,716,0.14106145251396648,14.11,0.8701117318435754
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-06-07,89,4.0,99.0,-10.0,-0.10101010101010101,716,0.12430167597765363,12.43,0.994413407821229
P3,977,ENO Atlas Hammock Straps,2015-06-07,4,5.0,0.0,4.0,,716,0.00558659217877095,0.56,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-06-14,357,1.0,409.0,-52.0,-0.1271393643031785,704,0.5071022727272727,50.71,0.5071022727272727
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-06-14,137,2.0,113.0,24.0,0.21238938053097345,704,0.19460227272727273,19.46,0.7017045454545454
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-06-14,102,3.0,89.0,13.0,0.14606741573033707,704,0.14488636363636365,14.49,0.8465909090909091
P3,1073,Pelican Sunstream 100 Kayak,2015-06-14,94,4.0,101.0,-7.0,-0.06930693069306931,704,0.13352272727272727,13.35,0.9801136363636364
P3,977,ENO Atlas Hammock Straps,2015-06-14,14,5.0,4.0,10.0,2.5,704,0.019886363636363636,1.99,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-06-21,452,1.0,357.0,95.0,0.2661064425770308,777,0.5817245817245817,58.17,0.5817245817245817
P3,1073,Pelican Sunstream 100 Kayak,2015-06-21,115,2.0,94.0,21.0,0.22340425531914893,777,0.148005148005148,14.8,0.7297297297297297
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-06-21,114,3.0,137.0,-23.0,-0.1678832116788321,777,0.14671814671814673,14.67,0.8764478764478765
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-06-21,94,4.0,102.0,-8.0,-0.0784313725490196,777,0.12097812097812098,12.1,0.9974259974259975
P3,977,ENO Atlas Hammock Straps,2015-06-21,2,5.0,14.0,-12.0,-0.8571428571428571,777,0.002574002574002574,0.26,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-06-28,326,1.0,452.0,-126.0,-0.27876106194690264,667,0.48875562218890556,48.88,0.48875562218890556
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-06-28,129,2.0,114.0,15.0,0.13157894736842105,667,0.1934032983508246,19.34,0.6821589205397302
P3,1073,Pelican Sunstream 100 Kayak,2015-06-28,124,3.0,115.0,9.0,0.0782608695652174,667,0.18590704647676162,18.59,0.8680659670164917
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-06-28,87,4.0,94.0,-7.0,-0.07446808510638298,667,0.13043478260869565,13.04,0.9985007496251874
P3,977,ENO Atlas Hammock Straps,2015-06-28,1,5.0,2.0,-1.0,-0.5,667,0.0014992503748125937,0.15,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-07-05,488,1.0,326.0,162.0,0.49693251533742333,828,0.5893719806763285,58.94,0.5893719806763285
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-07-05,137,2.0,129.0,8.0,0.06201550387596899,828,0.16545893719806765,16.55,0.7548309178743962
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-07-05,102,3.0,87.0,15.0,0.1724137931034483,828,0.12318840579710146,12.32,0.8780193236714976
P3,1073,Pelican Sunstream 100 Kayak,2015-07-05,92,4.0,124.0,-32.0,-0.25806451612903225,828,0.1111111111111111,11.11,0.9891304347826086
P3,977,ENO Atlas Hammock Straps,2015-07-05,9,5.0,1.0,8.0,8.0,828,0.010869565217391304,1.09,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-07-12,410,1.0,488.0,-78.0,-0.1598360655737705,744,0.5510752688172043,55.11,0.5510752688172043
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-07-12,131,2.0,137.0,-6.0,-0.043795620437956206,744,0.1760752688172043,17.61,0.7271505376344085
P3,1073,Pelican Sunstream 100 Kayak,2015-07-12,115,3.0,92.0,23.0,0.25,744,0.15456989247311828,15.46,0.8817204301075269
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-07-12,86,4.0,102.0,-16.0,-0.1568627450980392,744,0.11559139784946236,11.56,0.9973118279569892
P3,977,ENO Atlas Hammock Straps,2015-07-12,2,5.0,9.0,-7.0,-0.7777777777777778,744,0.002688172043010753,0.27,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-07-19,391,1.0,410.0,-19.0,-0.046341463414634146,709,0.5514809590973202,55.15,0.5514809590973202
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-07-19,113,2.0,131.0,-18.0,-0.13740458015267176,709,0.15937940761636107,15.94,0.7108603667136812
P3,1073,Pelican Sunstream 100 Kayak,2015-07-19,109,3.0,115.0,-6.0,-0.05217391304347826,709,0.153737658674189,15.37,0.8645980253878702
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-07-19,91,4.0,86.0,5.0,0.05813953488372093,709,0.12834978843441466,12.83,0.9929478138222849
P3,977,ENO Atlas Hammock Straps,2015-07-19,5,5.0,2.0,3.0,1.5,709,0.007052186177715092,0.71,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-07-26,422,1.0,391.0,31.0,0.0792838874680307,753,0.5604249667994687,56.04,0.5604249667994687
P3,1073,Pelican Sunstream 100 Kayak,2015-07-26,106,2.0,109.0,-3.0,-0.027522935779816515,753,0.1407702523240372,14.08,0.7011952191235059
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-07-26,102,3.0,113.0,-11.0,-0.09734513274336283,753,0.13545816733067728,13.55,0.8366533864541832
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-07-26,100,4.0,91.0,9.0,0.0989010989010989,753,0.13280212483399734,13.28,0.9694555112881805
P3,977,ENO Atlas Hammock Straps,2015-07-26,23,5.0,5.0,18.0,3.6,753,0.03054448871181939,3.05,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-08-02,386,1.0,422.0,-36.0,-0.08530805687203792,722,0.5346260387811634,53.46,0.5346260387811634
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-08-02,114,2.0,102.0,12.0,0.11764705882352941,722,0.15789473684210525,15.79,0.6925207756232687
P3,1073,Pelican Sunstream 100 Kayak,2015-08-02,112,3.0,106.0,6.0,0.05660377358490566,722,0.15512465373961218,15.51,0.8476454293628809
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-08-02,102,4.0,100.0,2.0,0.02,722,0.14127423822714683,14.13,0.9889196675900277
P3,977,ENO Atlas Hammock Straps,2015-08-02,8,5.0,23.0,-15.0,-0.6521739130434783,722,0.0110803324099723,1.11,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-08-09,404,1.0,386.0,18.0,0.046632124352331605,709,0.5698166431593794,56.98,0.5698166431593794
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-08-09,106,2.0,114.0,-8.0,-0.07017543859649122,709,0.14950634696755993,14.95,0.7193229901269393
P3,1073,Pelican Sunstream 100 Kayak,2015-08-09,98,3.0,112.0,-14.0,-0.125,709,0.1382228490832158,13.82,0.8575458392101551
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-08-09,91,4.0,102.0,-11.0,-0.10784313725490197,709,0.12834978843441466,12.83,0.9858956276445698
P3,977,ENO Atlas Hammock Straps,2015-08-09,10,5.0,8.0,2.0,0.25,709,0.014104372355430184,1.41,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-08-16,322,1.0,404.0,-82.0,-0.20297029702970298,657,0.4901065449010654,49.01,0.4901065449010654
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-08-16,114,2.0,106.0,8.0,0.07547169811320754,657,0.1735159817351598,17.35,0.6636225266362252
P3,1073,Pelican Sunstream 100 Kayak,2015-08-16,107,3.0,98.0,9.0,0.09183673469387756,657,0.1628614916286149,16.29,0.8264840182648401
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-08-16,92,4.0,91.0,1.0,0.01098901098901099,657,0.1400304414003044,14.0,0.9665144596651445
P3,977,ENO Atlas Hammock Straps,2015-08-16,22,5.0,10.0,12.0,1.2,657,0.0334855403348554,3.35,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-08-23,306,1.0,322.0,-16.0,-0.049689440993788817,647,0.47295208655332305,47.3,0.47295208655332305
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-08-23,133,2.0,114.0,19.0,0.16666666666666666,647,0.20556414219474498,20.56,0.678516228748068
P3,1073,Pelican Sunstream 100 Kayak,2015-08-23,116,3.0,107.0,9.0,0.08411214953271028,647,0.17928902627511592,17.93,0.8578052550231839
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-08-23,85,4.0,92.0,-7.0,-0.07608695652173914,647,0.13137557959814528,13.14,0.9891808346213292
P3,977,ENO Atlas Hammock Straps,2015-08-23,7,5.0,22.0,-15.0,-0.6818181818181818,647,0.010819165378670788,1.08,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-08-30,373,1.0,306.0,67.0,0.21895424836601307,706,0.5283286118980169,52.83,0.5283286118980169
P3,1073,Pelican Sunstream 100 Kayak,2015-08-30,118,2.0,116.0,2.0,0.017241379310344827,706,0.1671388101983003,16.71,0.6954674220963173
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-08-30,105,3.0,133.0,-28.0,-0.21052631578947367,706,0.14872521246458922,14.87,0.8441926345609064
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-08-30,92,4.0,85.0,7.0,0.08235294117647059,706,0.13031161473087818,13.03,0.9745042492917846
P3,977,ENO Atlas Hammock Straps,2015-08-30,18,5.0,7.0,11.0,1.5714285714285714,706,0.025495750708215296,2.55,0.9999999999999999
P3,1014,O'Brien Men's Neoprene Life Vest,2015-09-06,409,1.0,373.0,36.0,0.09651474530831099,778,0.525706940874036,52.57,0.525706940874036
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-09-06,151,2.0,105.0,46.0,0.4380952380952381,778,0.19408740359897173,19.41,0.7197943444730077
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-09-06,108,3.0,92.0,16.0,0.17391304347826086,778,0.13881748071979436,13.88,0.8586118251928021
P3,1073,Pelican Sunstream 100 Kayak,2015-09-06,102,4.0,118.0,-16.0,-0.13559322033898305,778,0.13110539845758354,13.11,0.9897172236503856
P3,977,ENO Atlas Hammock Straps,2015-09-06,8,5.0,18.0,-10.0,-0.5555555555555556,778,0.010282776349614395,1.03,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-09-13,396,1.0,409.0,-13.0,-0.03178484107579462,705,0.5617021276595745,56.17,0.5617021276595745
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-09-13,113,2.0,151.0,-38.0,-0.25165562913907286,705,0.16028368794326242,16.03,0.7219858156028369
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-09-13,95,3.0,108.0,-13.0,-0.12037037037037036,705,0.1347517730496454,13.48,0.8567375886524823
P3,1073,Pelican Sunstream 100 Kayak,2015-09-13,91,4.0,102.0,-11.0,-0.10784313725490197,705,0.12907801418439716,12.91,0.9858156028368794
P3,977,ENO Atlas Hammock Straps,2015-09-13,10,5.0,8.0,2.0,0.25,705,0.014184397163120567,1.42,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-09-20,524,1.0,396.0,128.0,0.32323232323232326,838,0.6252983293556086,62.53,0.6252983293556086
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-09-20,104,2.0,95.0,9.0,0.09473684210526316,838,0.12410501193317422,12.41,0.7494033412887828
P3,1073,Pelican Sunstream 100 Kayak,2015-09-20,102,3.0,91.0,11.0,0.12087912087912088,838,0.12171837708830549,12.17,0.8711217183770883
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-09-20,99,4.0,113.0,-14.0,-0.12389380530973451,838,0.11813842482100238,11.81,0.9892601431980906
P3,977,ENO Atlas Hammock Straps,2015-09-20,9,5.0,10.0,-1.0,-0.1,838,0.010739856801909307,1.07,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-09-27,370,1.0,524.0,-154.0,-0.29389312977099236,690,0.5362318840579711,53.62,0.5362318840579711
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-09-27,106,2.0,99.0,7.0,0.0707070707070707,690,0.1536231884057971,15.36,0.6898550724637682
P3,1073,Pelican Sunstream 100 Kayak,2015-09-27,105,3.0,102.0,3.0,0.029411764705882353,690,0.15217391304347827,15.22,0.8420289855072465
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-09-27,101,4.0,104.0,-3.0,-0.028846153846153848,690,0.1463768115942029,14.64,0.9884057971014494
P3,977,ENO Atlas Hammock Straps,2015-09-27,8,5.0,9.0,-1.0,-0.1111111111111111,690,0.011594202898550725,1.16,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-10-04,424,1.0,370.0,54.0,0.14594594594594595,754,0.5623342175066313,56.23,0.5623342175066313
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-10-04,118,2.0,106.0,12.0,0.11320754716981132,754,0.15649867374005305,15.65,0.7188328912466844
P3,1073,Pelican Sunstream 100 Kayak,2015-10-04,111,3.0,105.0,6.0,0.05714285714285714,754,0.14721485411140584,14.72,0.8660477453580901
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-10-04,99,4.0,101.0,-2.0,-0.019801980198019802,754,0.1312997347480106,13.13,0.9973474801061007
P3,977,ENO Atlas Hammock Straps,2015-10-04,2,5.0,8.0,-6.0,-0.75,754,0.002652519893899204,0.27,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-10-11,396,1.0,424.0,-28.0,-0.0660377358490566,729,0.5432098765432098,54.32,0.5432098765432098
P3,1073,Pelican Sunstream 100 Kayak,2015-10-11,122,2.0,111.0,11.0,0.0990990990990991,729,0.1673525377229081,16.74,0.710562414266118
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-10-11,112,3.0,118.0,-6.0,-0.05084745762711865,729,0.15363511659807957,15.36,0.8641975308641975
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-10-11,97,4.0,99.0,-2.0,-0.020202020202020204,729,0.13305898491083676,13.31,0.9972565157750343
P3,977,ENO Atlas Hammock Straps,2015-10-11,2,5.0,2.0,0.0,0.0,729,0.0027434842249657062,0.27,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-10-18,361,1.0,396.0,-35.0,-0.08838383838383838,692,0.5216763005780347,52.17,0.5216763005780347
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-10-18,126,2.0,112.0,14.0,0.125,692,0.18208092485549132,18.21,0.703757225433526
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-10-18,107,3.0,97.0,10.0,0.10309278350515463,692,0.1546242774566474,15.46,0.8583815028901735
P3,1073,Pelican Sunstream 100 Kayak,2015-10-18,95,4.0,122.0,-27.0,-0.22131147540983606,692,0.13728323699421965,13.73,0.9956647398843931
P3,977,ENO Atlas Hammock Straps,2015-10-18,3,5.0,2.0,1.0,0.5,692,0.004335260115606936,0.43,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-10-25,447,1.0,361.0,86.0,0.23822714681440443,754,0.5928381962864722,59.28,0.5928381962864722
P3,1073,Pelican Sunstream 100 Kayak,2015-10-25,105,2.0,95.0,10.0,0.10526315789473684,754,0.13925729442970822,13.93,0.7320954907161804
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-10-25,99,3.0,126.0,-27.0,-0.21428571428571427,754,0.1312997347480106,13.13,0.863395225464191
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-10-25,91,4.0,107.0,-16.0,-0.14953271028037382,754,0.1206896551724138,12.07,0.9840848806366048
P3,977,ENO Atlas Hammock Straps,2015-10-25,12,5.0,3.0,9.0,3.0,754,0.015915119363395226,1.59,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-11-01,403,1.0,447.0,-44.0,-0.09843400447427293,747,0.5394912985274432,53.95,0.5394912985274432
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-11-01,137,2.0,99.0,38.0,0.3838383838383838,747,0.18340026773761714,18.34,0.7228915662650603
P3,1073,Pelican Sunstream 100 Kayak,2015-11-01,107,3.0,105.0,2.0,0.01904761904761905,747,0.14323962516733602,14.32,0.8661311914323964
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-11-01,95,4.0,91.0,4.0,0.04395604395604396,747,0.12717536813922356,12.72,0.9933065595716198
P3,977,ENO Atlas Hammock Straps,2015-11-01,5,5.0,12.0,-7.0,-0.5833333333333334,747,0.006693440428380187,0.67,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-11-08,410,1.0,403.0,7.0,0.017369727047146403,791,0.5183312262958281,51.83,0.5183312262958281
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-11-08,140,2.0,137.0,3.0,0.021897810218978103,791,0.17699115044247787,17.7,0.6953223767383059
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-11-08,117,3.0,95.0,22.0,0.23157894736842105,791,0.14791403286978508,14.79,0.843236409608091
P3,1073,Pelican Sunstream 100 Kayak,2015-11-08,109,4.0,107.0,2.0,0.018691588785046728,791,0.13780025284450062,13.78,0.9810366624525917
P3,977,ENO Atlas Hammock Straps,2015-11-08,15,5.0,5.0,10.0,2.0,791,0.018963337547408345,1.9,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-11-15,445,1.0,410.0,35.0,0.08536585365853659,766,0.5809399477806788,58.09,0.5809399477806788
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-11-15,121,2.0,140.0,-19.0,-0.1357142857142857,766,0.15796344647519583,15.8,0.7389033942558747
P3,1073,Pelican Sunstream 100 Kayak,2015-11-15,101,3.0,109.0,-8.0,-0.07339449541284404,766,0.13185378590078328,13.19,0.8707571801566579
P3,957,Diamondback Women's Serene Classic Comfort Bi,2015-11-15,87,4.0,117.0,-30.0,-0.2564102564102564,766,0.11357702349869452,11.36,0.9843342036553524
P3,977,ENO Atlas Hammock Straps,2015-11-15,12,5.0,15.0,-3.0,-0.2,766,0.015665796344647518,1.57,1.0
P3,1014,O'Brien Men's Neoprene Life Vest,2015-11-22,410,1.0,445.0,-35.0,-0.07865168539325842,757,0.5416116248348745,54.16,0.5416116248348745
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2015-11-22,124,2.0,121.0,3.0,0.024793388429752067,757,0.16380449141347425,16.38,0.7054161162483488
