Plant_ID,Product Card Id,Product Name,Order_Date,Inventory_On_Hand,DOI,Inventory_Status,Inventory_Alert,Inventory_Utilization
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-04-24,3.0,2.60855949895616,Critical,1,0.0857142857142857
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-05-01,0.0,0.0,Critical,1,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-05-08,18.0,15.651356993736956,Warning,0,0.5142857142857142
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-05-15,13.0,11.303757828810024,Critical,1,0.3714285714285714
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-05-22,5.0,4.347599164926932,Critical,1,0.1428571428571428
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-05-29,0.0,0.0,Critical,1,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-06-05,32.0,27.824634655532368,Warning,0,0.9142857142857144
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-06-12,28.0,24.34655532359082,Warning,0,0.8
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-06-19,21.0,18.259916492693115,Warning,0,0.6
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-06-26,11.0,9.56471816283925,Critical,1,0.3142857142857143
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-07-03,22.0,19.1294363256785,Warning,0,0.6285714285714286
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-07-10,11.0,9.56471816283925,Critical,1,0.3142857142857143
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-07-17,3.0,2.60855949895616,Critical,1,0.0857142857142857
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-07-24,0.0,0.0,Critical,1,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-07-31,29.0,25.216075156576206,Warning,0,0.8285714285714286
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-08-07,29.0,25.216075156576206,Warning,0,0.8285714285714286
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-08-14,25.0,21.737995824634663,Warning,0,0.7142857142857143
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-08-21,22.0,19.1294363256785,Warning,0,0.6285714285714286
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-08-28,26.0,22.60751565762005,Warning,0,0.7428571428571429
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-09-04,22.0,19.1294363256785,Warning,0,0.6285714285714286
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-09-11,7.0,6.086638830897705,Critical,1,0.2
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-09-18,0.0,0.0,Critical,1,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-09-25,21.0,18.259916492693115,Warning,0,0.6
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-10-02,8.0,6.956158663883092,Critical,1,0.2285714285714285
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-10-09,6.0,5.217118997912319,Critical,1,0.1714285714285714
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-10-16,0.0,0.0,Critical,1,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-10-23,25.0,21.737995824634663,Warning,0,0.7142857142857143
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-10-30,21.0,18.259916492693115,Warning,0,0.6
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-11-06,17.0,14.78183716075157,Warning,0,0.4857142857142857
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-11-13,14.0,12.17327766179541,Critical,1,0.4
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-11-20,26.0,22.60751565762005,Warning,0,0.7428571428571429
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-11-27,1.0,0.8695198329853865,Critical,1,0.0285714285714285
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-12-04,0.0,0.0,Critical,1,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-12-11,0.0,0.0,Critical,1,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-12-18,24.0,20.86847599164928,Warning,0,0.6857142857142857
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-12-25,7.0,6.086638830897705,Critical,1,0.2
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-01-01,0.0,0.0,Critical,1,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-01-08,0.0,0.0,Critical,1,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-01-15,30.0,26.0855949895616,Warning,0,0.8571428571428571
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-01-22,25.0,21.737995824634663,Warning,0,0.7142857142857143
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-01-29,25.0,21.737995824634663,Warning,0,0.7142857142857143
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-02-05,3.0,2.60855949895616,Critical,1,0.0857142857142857
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-02-12,22.0,19.1294363256785,Warning,0,0.6285714285714286
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-02-19,17.0,14.78183716075157,Warning,0,0.4857142857142857
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-02-26,15.0,13.042797494780798,Critical,1,0.4285714285714285
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-03-05,11.0,9.56471816283925,Critical,1,0.3142857142857143
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-03-12,27.0,23.477035490605434,Warning,0,0.7714285714285715
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-03-19,23.0,19.99895615866389,Warning,0,0.6571428571428571
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-03-26,23.0,19.99895615866389,Warning,0,0.6571428571428571
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-04-02,20.0,17.39039665970773,Warning,0,0.5714285714285714
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-04-09,28.0,24.34655532359082,Warning,0,0.8
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-04-16,28.0,24.34655532359082,Warning,0,0.8
P2,885,Team Golf St. Louis Cardinals Putter Grip,2017-04-23,23.0,19.99895615866389,Warning,0,0.6571428571428571
P2,886,Team Golf San Francisco Giants Putter Grip,2015-01-04,101.0,98.21699196326064,Normal,0,4.590909090909091
P2,886,Team Golf San Francisco Giants Putter Grip,2015-01-11,96.0,93.35476463834674,Normal,0,4.363636363636363
P2,886,Team Golf San Francisco Giants Putter Grip,2015-01-18,91.0,88.49253731343283,Normal,0,4.136363636363637
P2,886,Team Golf San Francisco Giants Putter Grip,2015-01-25,83.0,80.71297359357061,Normal,0,3.772727272727273
P2,886,Team Golf San Francisco Giants Putter Grip,2015-02-01,70.0,68.0711825487945,Normal,0,3.1818181818181817
P2,886,Team Golf San Francisco Giants Putter Grip,2015-02-08,68.0,66.12629161882893,Normal,0,3.090909090909091
P2,886,Team Golf San Francisco Giants Putter Grip,2015-02-15,60.0,58.34672789896671,Normal,0,2.727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2015-02-22,41.0,39.87026406429391,Normal,0,1.8636363636363635
P2,886,Team Golf San Francisco Giants Putter Grip,2015-03-01,27.0,26.256027554535017,Normal,0,1.2272727272727273
P2,886,Team Golf San Francisco Giants Putter Grip,2015-03-08,18.0,17.504018369690012,Warning,0,0.8181818181818182
P2,886,Team Golf San Francisco Giants Putter Grip,2015-03-15,12.0,11.669345579793342,Warning,0,0.5454545454545454
P2,886,Team Golf San Francisco Giants Putter Grip,2015-03-22,2.0,1.9448909299655568,Critical,1,0.0909090909090909
P2,886,Team Golf San Francisco Giants Putter Grip,2015-03-29,15.0,14.586681974741676,Warning,0,0.6818181818181818
P2,886,Team Golf San Francisco Giants Putter Grip,2015-04-05,9.0,8.752009184845006,Warning,0,0.4090909090909091
P2,886,Team Golf San Francisco Giants Putter Grip,2015-04-12,1.0,0.9724454649827784,Critical,1,0.0454545454545454
P2,886,Team Golf San Francisco Giants Putter Grip,2015-04-19,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-04-26,17.0,16.531572904707232,Warning,0,0.7727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2015-05-03,11.0,10.696900114810562,Warning,0,0.5
P2,886,Team Golf San Francisco Giants Putter Grip,2015-05-10,11.0,10.696900114810562,Warning,0,0.5
P2,886,Team Golf San Francisco Giants Putter Grip,2015-05-17,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-05-24,20.0,19.44890929965557,Warning,0,0.9090909090909092
P2,886,Team Golf San Francisco Giants Putter Grip,2015-05-31,14.0,13.614236509758898,Warning,0,0.6363636363636364
P2,886,Team Golf San Francisco Giants Putter Grip,2015-06-07,5.0,4.862227324913892,Critical,1,0.2272727272727272
P2,886,Team Golf San Francisco Giants Putter Grip,2015-06-14,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-06-21,16.0,15.559127439724454,Warning,0,0.7272727272727273
P2,886,Team Golf San Francisco Giants Putter Grip,2015-06-28,10.0,9.724454649827784,Warning,0,0.4545454545454545
P2,886,Team Golf San Francisco Giants Putter Grip,2015-07-05,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-07-12,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-07-19,22.0,21.393800229621124,Normal,0,1.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-07-26,16.0,15.559127439724454,Warning,0,0.7272727272727273
P2,886,Team Golf San Francisco Giants Putter Grip,2015-08-02,16.0,15.559127439724454,Warning,0,0.7272727272727273
P2,886,Team Golf San Francisco Giants Putter Grip,2015-08-09,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-08-16,17.0,16.531572904707232,Warning,0,0.7727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2015-08-23,8.0,7.779563719862227,Warning,0,0.3636363636363636
P2,886,Team Golf San Francisco Giants Putter Grip,2015-08-30,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-09-06,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-09-13,18.0,17.504018369690012,Warning,0,0.8181818181818182
P2,886,Team Golf San Francisco Giants Putter Grip,2015-09-20,11.0,10.696900114810562,Warning,0,0.5
P2,886,Team Golf San Francisco Giants Putter Grip,2015-09-27,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-10-04,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-10-11,16.0,15.559127439724454,Warning,0,0.7272727272727273
P2,886,Team Golf San Francisco Giants Putter Grip,2015-10-18,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-10-25,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-11-01,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-11-08,20.0,19.44890929965557,Warning,0,0.9090909090909092
P2,886,Team Golf San Francisco Giants Putter Grip,2015-11-15,1.0,0.9724454649827784,Critical,1,0.0454545454545454
P2,886,Team Golf San Francisco Giants Putter Grip,2015-11-22,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-11-29,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2015-12-06,18.0,17.504018369690012,Warning,0,0.8181818181818182
P2,886,Team Golf San Francisco Giants Putter Grip,2015-12-13,15.0,14.586681974741676,Warning,0,0.6818181818181818
P2,886,Team Golf San Francisco Giants Putter Grip,2015-12-20,3.0,2.9173363949483355,Critical,1,0.1363636363636363
P2,886,Team Golf San Francisco Giants Putter Grip,2015-12-27,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-01-03,17.0,16.531572904707232,Warning,0,0.7727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2016-01-10,6.0,5.834672789896671,Critical,1,0.2727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2016-01-17,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-01-24,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-01-31,16.0,15.559127439724454,Warning,0,0.7272727272727273
P2,886,Team Golf San Francisco Giants Putter Grip,2016-02-07,13.0,12.64179104477612,Warning,0,0.5909090909090909
P2,886,Team Golf San Francisco Giants Putter Grip,2016-02-14,11.0,10.696900114810562,Warning,0,0.5
P2,886,Team Golf San Francisco Giants Putter Grip,2016-02-21,4.0,3.8897818599311136,Critical,1,0.1818181818181818
P2,886,Team Golf San Francisco Giants Putter Grip,2016-02-28,15.0,14.586681974741676,Warning,0,0.6818181818181818
P2,886,Team Golf San Francisco Giants Putter Grip,2016-03-06,11.0,10.696900114810562,Warning,0,0.5
P2,886,Team Golf San Francisco Giants Putter Grip,2016-03-13,11.0,10.696900114810562,Warning,0,0.5
P2,886,Team Golf San Francisco Giants Putter Grip,2016-03-20,5.0,4.862227324913892,Critical,1,0.2272727272727272
P2,886,Team Golf San Francisco Giants Putter Grip,2016-03-27,17.0,16.531572904707232,Warning,0,0.7727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2016-04-03,5.0,4.862227324913892,Critical,1,0.2272727272727272
P2,886,Team Golf San Francisco Giants Putter Grip,2016-04-10,5.0,4.862227324913892,Critical,1,0.2272727272727272
P2,886,Team Golf San Francisco Giants Putter Grip,2016-04-17,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-04-24,17.0,16.531572904707232,Warning,0,0.7727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2016-05-01,7.0,6.807118254879449,Critical,1,0.3181818181818182
P2,886,Team Golf San Francisco Giants Putter Grip,2016-05-08,6.0,5.834672789896671,Critical,1,0.2727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2016-05-15,1.0,0.9724454649827784,Critical,1,0.0454545454545454
P2,886,Team Golf San Francisco Giants Putter Grip,2016-05-22,17.0,16.531572904707232,Warning,0,0.7727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2016-05-29,13.0,12.64179104477612,Warning,0,0.5909090909090909
P2,886,Team Golf San Francisco Giants Putter Grip,2016-06-05,3.0,2.9173363949483355,Critical,1,0.1363636363636363
P2,886,Team Golf San Francisco Giants Putter Grip,2016-06-12,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-06-19,20.0,19.44890929965557,Warning,0,0.9090909090909092
P2,886,Team Golf San Francisco Giants Putter Grip,2016-06-26,16.0,15.559127439724454,Warning,0,0.7272727272727273
P2,886,Team Golf San Francisco Giants Putter Grip,2016-07-03,16.0,15.559127439724454,Warning,0,0.7272727272727273
P2,886,Team Golf San Francisco Giants Putter Grip,2016-07-10,7.0,6.807118254879449,Critical,1,0.3181818181818182
P2,886,Team Golf San Francisco Giants Putter Grip,2016-07-17,19.0,18.476463834672792,Warning,0,0.8636363636363636
P2,886,Team Golf San Francisco Giants Putter Grip,2016-07-24,13.0,12.64179104477612,Warning,0,0.5909090909090909
P2,886,Team Golf San Francisco Giants Putter Grip,2016-07-31,3.0,2.9173363949483355,Critical,1,0.1363636363636363
P2,886,Team Golf San Francisco Giants Putter Grip,2016-08-07,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-08-14,22.0,21.393800229621124,Normal,0,1.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-08-21,19.0,18.476463834672792,Warning,0,0.8636363636363636
P2,886,Team Golf San Francisco Giants Putter Grip,2016-08-28,15.0,14.586681974741676,Warning,0,0.6818181818181818
P2,886,Team Golf San Francisco Giants Putter Grip,2016-09-04,11.0,10.696900114810562,Warning,0,0.5
P2,886,Team Golf San Francisco Giants Putter Grip,2016-09-11,18.0,17.504018369690012,Warning,0,0.8181818181818182
P2,886,Team Golf San Francisco Giants Putter Grip,2016-09-18,8.0,7.779563719862227,Warning,0,0.3636363636363636
P2,886,Team Golf San Francisco Giants Putter Grip,2016-09-25,8.0,7.779563719862227,Warning,0,0.3636363636363636
P2,886,Team Golf San Francisco Giants Putter Grip,2016-10-02,3.0,2.9173363949483355,Critical,1,0.1363636363636363
P2,886,Team Golf San Francisco Giants Putter Grip,2016-10-09,13.0,12.64179104477612,Warning,0,0.5909090909090909
P2,886,Team Golf San Francisco Giants Putter Grip,2016-10-16,5.0,4.862227324913892,Critical,1,0.2272727272727272
P2,886,Team Golf San Francisco Giants Putter Grip,2016-10-23,2.0,1.9448909299655568,Critical,1,0.0909090909090909
P2,886,Team Golf San Francisco Giants Putter Grip,2016-10-30,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-11-06,22.0,21.393800229621124,Normal,0,1.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-11-13,22.0,21.393800229621124,Normal,0,1.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-11-20,17.0,16.531572904707232,Warning,0,0.7727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2016-11-27,8.0,7.779563719862227,Warning,0,0.3636363636363636
P2,886,Team Golf San Francisco Giants Putter Grip,2016-12-04,21.0,20.421354764638348,Warning,0,0.9545454545454546
P2,886,Team Golf San Francisco Giants Putter Grip,2016-12-11,14.0,13.614236509758898,Warning,0,0.6363636363636364
P2,886,Team Golf San Francisco Giants Putter Grip,2016-12-18,3.0,2.9173363949483355,Critical,1,0.1363636363636363
P2,886,Team Golf San Francisco Giants Putter Grip,2016-12-25,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2017-01-01,14.0,13.614236509758898,Warning,0,0.6363636363636364
P2,886,Team Golf San Francisco Giants Putter Grip,2017-01-08,11.0,10.696900114810562,Warning,0,0.5
P2,886,Team Golf San Francisco Giants Putter Grip,2017-01-15,5.0,4.862227324913892,Critical,1,0.2272727272727272
P2,886,Team Golf San Francisco Giants Putter Grip,2017-01-22,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2017-01-29,6.0,5.834672789896671,Critical,1,0.2727272727272727
P2,886,Team Golf San Francisco Giants Putter Grip,2017-02-05,1.0,0.9724454649827784,Critical,1,0.0454545454545454
P2,886,Team Golf San Francisco Giants Putter Grip,2017-02-12,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2017-02-19,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2017-02-26,12.0,11.669345579793342,Warning,0,0.5454545454545454
P2,886,Team Golf San Francisco Giants Putter Grip,2017-03-05,5.0,4.862227324913892,Critical,1,0.2272727272727272
P2,886,Team Golf San Francisco Giants Putter Grip,2017-03-12,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2017-03-19,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2017-03-26,18.0,17.504018369690012,Warning,0,0.8181818181818182
P2,886,Team Golf San Francisco Giants Putter Grip,2017-04-02,7.0,6.807118254879449,Critical,1,0.3181818181818182
P2,886,Team Golf San Francisco Giants Putter Grip,2017-04-09,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2017-04-16,0.0,0.0,Critical,1,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2017-04-23,16.0,15.559127439724454,Warning,0,0.7272727272727273
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-01-11,103.0,97.54227733934611,Normal,0,4.681818181818182
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-01-18,99.0,93.7542277339346,Normal,0,4.5
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-01-25,98.0,92.80721533258172,Normal,0,4.454545454545454
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-02-01,93.0,88.07215332581735,Normal,0,4.227272727272728
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-02-08,87.0,82.39007891770011,Normal,0,3.954545454545455
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-02-15,82.0,77.65501691093574,Normal,0,3.727272727272727
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-02-22,77.0,72.91995490417136,Normal,0,3.5
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-03-01,60.0,56.82074408117249,Normal,0,2.727272727272727
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-03-08,53.0,50.19165727170237,Normal,0,2.409090909090909
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-03-15,41.0,38.82750845546787,Normal,0,1.8636363636363635
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-03-22,38.0,35.98647125140924,Normal,0,1.7272727272727273
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-03-29,25.0,23.67531003382187,Normal,0,1.1363636363636365
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-04-05,16.0,15.152198421645997,Warning,0,0.7272727272727273
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-04-12,10.0,9.470124013528748,Warning,0,0.4545454545454545
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-04-19,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-04-26,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-05-03,20.0,18.940248027057496,Warning,0,0.9090909090909092
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-05-10,7.0,6.629086809470124,Critical,1,0.3181818181818182
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-05-17,5.0,4.735062006764374,Critical,1,0.2272727272727272
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-05-24,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-05-31,12.0,11.3641488162345,Warning,0,0.5454545454545454
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-06-07,4.0,3.788049605411499,Critical,1,0.1818181818181818
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-06-14,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-06-21,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-06-28,14.0,13.258173618940248,Warning,0,0.6363636363636364
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-07-05,10.0,9.470124013528748,Warning,0,0.4545454545454545
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-07-12,5.0,4.735062006764374,Critical,1,0.2272727272727272
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-07-19,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-07-26,7.0,6.629086809470124,Critical,1,0.3181818181818182
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-08-02,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-08-09,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-08-16,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-08-23,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-08-30,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-09-06,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-09-13,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-09-20,12.0,11.3641488162345,Warning,0,0.5454545454545454
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-09-27,4.0,3.788049605411499,Critical,1,0.1818181818181818
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-10-04,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-10-11,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-10-18,8.0,7.576099210822998,Warning,0,0.3636363636363636
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-10-25,3.0,2.8410372040586247,Critical,1,0.1363636363636363
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-11-01,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-11-08,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-11-15,21.0,19.88726042841037,Warning,0,0.9545454545454546
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-11-22,18.0,17.046223224351746,Warning,0,0.8181818181818182
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-11-29,10.0,9.470124013528748,Warning,0,0.4545454545454545
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-12-06,10.0,9.470124013528748,Warning,0,0.4545454545454545
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-12-13,20.0,18.940248027057496,Warning,0,0.9090909090909092
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-12-20,6.0,5.682074408117249,Critical,1,0.2727272727272727
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-12-27,1.0,0.9470124013528748,Critical,1,0.0454545454545454
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-01-03,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-01-10,15.0,14.205186020293125,Warning,0,0.6818181818181818
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-01-17,13.0,12.311161217587372,Warning,0,0.5909090909090909
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-01-24,13.0,12.311161217587372,Warning,0,0.5909090909090909
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-01-31,5.0,4.735062006764374,Critical,1,0.2272727272727272
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-02-07,22.0,20.834272829763247,Warning,0,1.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-02-14,11.0,10.417136414881623,Warning,0,0.5
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-02-21,6.0,5.682074408117249,Critical,1,0.2727272727272727
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-02-28,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-03-06,7.0,6.629086809470124,Critical,1,0.3181818181818182
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-03-13,1.0,0.9470124013528748,Critical,1,0.0454545454545454
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-03-20,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-03-27,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-04-03,3.0,2.8410372040586247,Critical,1,0.1363636363636363
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-04-10,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-04-17,0.0,0.0,Critical,1,0.0
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-04-24,0.0,0.0,Critical,1,0.0
